Accession_position,genus_species,spec_as_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
588169_z,Vitis_labrusca,4,-0.36817965,-0.52429867,2.648657,-0.20341665,-0.86134803,-0.18911183,-1.4940423,1.4063543,-0.7421278,0.5888413,0.95903987,-0.3381431,-0.77692795,0.14387417,0.5074733,-0.75068116,1.4722412,-0.23329726,-0.19663684
588277_z,Vitis_labrusca,4,-0.57279253,0.23035008,1.8413806,0.84662116,-1.2271988,2.8171172,-1.1775789,1.4413391,0.51360303,3.4143817,2.0937262,-0.055093095,-0.29638594,1.4480556,0.5343059,-0.8133638,1.4636754,-0.7962069,0.59741753
483155_z,Vitis_labrusca,4,-0.44757828,-0.4905269,1.9687725,1.2662041,-1.1237919,0.27189633,-0.48011485,1.1127541,0.76386315,0.7320292,1.0483663,0.071657404,-0.5165841,0.6055194,1.4369015,-0.81992877,1.3754295,-0.8171075,0.11775473
483150_z,Vitis_labrusca,4,-0.6068895,-0.56897104,2.208719,0.9898467,-0.39745694,0.9373212,-1.0435379,1.1178982,0.2687868,1.3188834,0.9941899,0.03880862,0.2775482,0.51326466,0.77854246,-0.87136525,1.6950507,-0.8312431,0.7799536
483147_z,Vitis_labrusca,4,-0.5664157,-0.06787227,1.6696993,0.42832902,-1.5766928,0.37471116,-0.40874892,1.5763972,-0.15650624,1.9424945,1.2098656,0.33806515,-0.7288759,1.0669006,1.0826018,-0.82059157,1.2613149,-0.85875773,0.22752309
483149_z,Vitis_labrusca,4,0.36030692,0.109799534,1.9991188,2.3120227,-0.83240527,1.5654126,-0.54694086,1.3544164,1.0270166,2.8062859,1.8383307,0.21002431,-0.32461387,1.0483315,1.140614,-0.8016731,0.7789085,-0.8568523,0.02023569
588194_z,Vitis_labrusca,4,-0.6458582,-0.3903631,2.090796,0.15324181,-0.5872994,-0.06471389,-1.1706295,0.73157346,0.32929778,1.6467578,1.0946028,0.24278027,-0.3537109,0.4878435,1.0831244,-0.89863,0.852267,-0.62082946,0.12855339
483153_z,Vitis_labrusca,4,-0.25204146,-0.3843414,1.0110292,0.48915473,-1.5153371,-1.1774856,-1.5485808,1.696223,0.23603807,0.09118933,0.47370777,-0.017354192,-0.20826447,-0.21265967,0.6501858,-0.9490128,1.6873068,-0.81383646,-0.025154771
483154_z,Vitis_labrusca,4,-0.21939182,-0.77324116,2.4475,0.7280386,-1.6937245,-0.39469942,-0.7068922,2.229676,0.7130862,1.7514997,0.64199036,-0.0718224,-0.90202165,0.24889895,0.6096451,-0.8913055,2.513621,-0.83389986,0.57610196
483146_z,Vitis_labrusca,4,-0.48624712,-0.6671436,4.531888,0.36908966,-1.5263937,-0.6652265,-1.7908431,1.6017517,0.0550255,0.3820296,1.1024061,0.19578962,-0.22467929,0.84688526,0.94201577,-0.95045537,1.2698855,-0.8604874,0.7635041
483157_z,Vitis_labrusca,4,-0.6717069,-0.29582727,2.195048,-0.15273108,0.059957974,0.099491715,-0.63273,0.9846779,1.880807,0.9305276,-0.3675911,-0.22276933,-0.88935584,-0.0938818,0.06493857,-0.9455268,0.62969327,-0.8932451,0.32754013
483145_z,Vitis_labrusca,4,-0.68898827,-0.34595498,2.4569836,0.5154128,-0.65639037,0.1311016,-1.0096369,0.6173939,0.46215466,1.8208472,1.246671,0.95406884,-0.52264845,0.18825868,0.30191734,-0.95377445,0.28148898,-0.86439794,0.1376999
483133_z,Vitis_labrusca,4,-0.70696074,0.11679114,4.700368,1.2751787,-0.5755362,0.84726083,-1.2203615,2.3150578,1.2170482,2.2687228,2.5624206,0.41580454,-0.32911018,3.474747,1.2909998,-0.89093,1.8523453,-0.7832653,0.84186655
483152_z,Vitis_labrusca,4,-0.14927362,-0.40131092,3.7203398,0.61518264,-0.22345081,1.086512,-1.384728,1.7903156,0.8561663,2.2612588,1.6829892,0.2481395,-0.43759823,1.9119425,0.8281642,-0.8831199,1.5225774,-0.86621034,0.48787582
483163_z,Vitis_labrusca,4,-0.7901867,-0.3574698,1.8540653,0.12989788,0.0721903,0.45560345,-0.67111707,0.7222855,-0.13056922,1.4023829,1.0103238,-0.30838937,0.09923883,0.62847006,0.24218626,-0.7857693,0.43258372,-0.45729572,0.11448097
588201_z,Vitis_palmata,5,-0.405099,0.057483613,-0.19587655,-0.13255225,-0.29426947,-0.2629969,-0.7724051,-0.5951228,-0.29396787,0.83247995,3.951411,5.2436714,-0.40441722,-0.003416355,-0.6497492,-0.21326405,-0.33237612,-0.6873076,0.36866468
588152_z,Vitis_palmata,5,-1.2926356,0.13281877,0.20622516,0.96820575,3.4461946,0.35914093,0.12613241,-0.27704522,-0.051784895,1.8414505,2.7510583,4.9147644,0.002215184,0.28019252,0.8838054,-0.016995922,-0.22545008,-0.3275491,0.12701674
588155_z,Vitis_palmata,5,-0.6688139,-0.37754232,1.3956976,0.052071694,1.9962208,0.906787,-1.28551,0.77200216,0.36998937,0.57096356,1.0183632,0.7996849,-0.23180293,0.46007377,-0.2211422,-0.6557028,0.68261045,-0.1850941,0.23446462
588233_z,Vitis_palmata,5,-1.1061723,0.16664115,0.35146528,0.016142173,1.6513321,-0.12711048,-0.96883744,1.2880514,0.3020942,2.0552664,2.198404,1.1606878,-0.61436397,0.961147,0.11151274,-0.8330806,1.0312229,-0.5890779,0.9683556
588467_z,Vitis_palmata,5,-1.2471858,-0.2190431,-0.33025348,0.39725703,0.27156165,-0.031648364,0.50751275,-0.9358981,-0.73321426,0.23584038,1.0471785,1.7678015,-0.5172191,-0.3591437,0.52562046,-0.40994158,-0.8016395,-0.6168185,-0.22759275
588204_z,Vitis_riparia,6,0.72881854,-0.5828446,0.67114,-0.24956222,-1.8569976,-0.42042378,-1.4852687,1.9356898,0.6983553,0.6097663,0.3461389,-0.2848428,-0.81614673,-0.4178455,0.116797544,-0.5981792,2.1234698,0.4371705,-0.13322917
588276_z,Vitis_riparia,6,0.47632745,0.4244186,-0.029367754,1.5412394,-0.7529929,-0.31235254,0.2529994,0.7786729,2.0315924,1.1394222,1.1051834,-0.23227504,-0.77903247,0.082890004,0.8383145,-0.4515381,0.6349176,0.17082484,-0.23603398
588440_z,Vitis_riparia,6,1.0806723,0.47633448,-0.29515776,0.14145024,-1.082311,0.7646216,-1.5561417,1.2690966,0.34553498,1.0929438,0.8946437,-0.21148455,-0.3693551,-0.013549144,0.25664657,-0.83312505,0.97594273,0.60918593,0.27224013
588214_z,Vitis_riparia,6,1.2652526,-0.2636494,1.1783568,0.36890435,-1.4534434,1.5834496,-0.9461715,1.8461305,1.3602014,1.1884454,0.75499266,-0.26148257,-0.9671708,0.39160115,0.9914709,-0.006854209,1.3803837,0.9446154,-0.21914619
588190_z,Vitis_riparia,6,-0.43547067,0.28712547,0.45196152,1.1016717,-0.9546722,1.7363825,0.9638337,1.6617469,2.7116969,1.7543856,1.9729036,-0.2125045,-0.7597989,0.88131344,-0.15188327,-0.54752326,1.0299344,-0.020458618,-0.27317762
588273_z,Vitis_riparia,6,0.5662328,0.002816131,0.17159237,0.11777621,0.7150182,0.15397418,-0.8821132,2.246069,0.6925935,0.6983718,0.3254827,-0.36379743,-0.9076153,-0.093577005,0.07854475,-0.8369221,1.832018,0.2735121,0.13730851
588274_z,Vitis_riparia,6,0.49166188,-0.20861651,0.38855812,-0.42745262,-0.6872717,0.03618932,-1.3139044,1.3323455,2.1014264,0.68729305,0.5199327,-0.14361711,-0.6563687,0.020962173,-0.44575718,-0.7299688,1.1467857,-0.013098374,-0.050861325
588564_z,Vitis_riparia,6,-0.71736026,-0.13230899,2.514237,0.2264595,2.4394376,2.3845766,-1.0023141,1.2114121,1.3307412,0.38904414,0.5765745,-0.2599372,-0.43131748,0.8351259,0.36348447,-0.81862646,1.1075776,0.37816742,-0.069593035
588345_z,Vitis_riparia,6,-0.12817802,-0.596286,1.1156942,1.1303437,-0.85371596,3.377503,3.3622808,0.46505916,1.81438,1.4038267,1.1075904,-0.09653551,-0.7615095,0.27523616,0.91496104,0.93388134,0.5194088,1.2025049,-0.084868245
483169_z,Vitis_riparia,6,-0.7839462,-0.7967656,2.362975,-0.16158944,0.7857778,-0.4767051,-0.09743866,2.2141197,1.3645358,0.16450879,-0.050016973,-0.33154386,-0.7886594,-0.09614284,0.19294688,-0.5204339,2.529878,-0.09692259,-0.278892
588271_z,Vitis_riparia,6,-0.5651062,-0.43697977,-0.02709982,-0.2814308,-1.2165734,0.47500244,-0.45453006,0.78508395,0.699476,0.43797916,0.011457096,-0.37067834,-0.8656826,0.17597605,-0.74430776,-0.6566292,0.44824147,-0.14324893,-0.2894851
483171_z,Vitis_riparia,6,-0.20906003,-0.4868847,0.48591846,0.4429186,1.082199,-0.08199872,-0.51202995,2.0109804,0.5225388,0.65307146,0.099620745,-0.29598042,-0.9634361,0.20383961,0.2915225,-0.88641834,1.8180693,0.42724827,0.3526478
588435_z,Vitis_riparia,6,-0.07631405,-0.35674927,0.4434429,0.21125731,-0.9469347,1.4139837,-0.86795807,1.0590198,1.313372,1.834299,1.8238251,-0.08255531,-0.89066494,0.63325334,0.16548313,-0.52326417,0.953668,-0.058685027,0.013930156
588562_z,Vitis_riparia,6,0.002226014,-0.46048653,0.032696657,-0.45673633,-0.26951677,-0.3609213,1.3887956,0.85157543,0.20100869,-0.118560426,-0.31599692,-0.44727468,-0.7779905,-0.29809183,-0.11969814,-0.11122383,0.8292282,0.24970561,-0.013637669
255189_z,Vitis_riparia,6,0.49627867,-0.17011741,1.2994179,0.70170116,0.29504424,1.2423723,-0.9485082,1.4587796,1.6309202,2.346125,1.1353582,-0.14831556,-0.799077,0.520394,0.7755088,-0.7959966,1.0868049,0.3930872,-0.0643245
588456_z,Vitis_riparia,6,-0.39053828,-0.76275104,-0.36708787,-0.38537574,-1.3897978,-1.0790346,-0.77950346,-0.12600103,-0.077566236,-0.3132363,-0.14703208,-0.19136223,-0.82719177,-0.92649317,-0.09747045,-0.79884136,-0.22301984,0.26757795,-0.11554984
588353_z,Vitis_riparia,6,0.508931,0.3010072,1.5554185,0.39396754,0.960631,1.1390115,-1.4440533,2.1429532,1.1889231,2.150087,1.8589201,-0.17943221,-0.4687196,1.4021157,0.5441169,-0.8708688,1.555803,0.4453681,0.17014995
588439_z,Vitis_riparia,6,-0.037980437,-0.4879407,-0.5992683,-0.42987657,-1.3887151,0.12607521,-0.6129515,0.7004194,0.09726279,0.9823947,0.46450746,-0.315643,-0.97598606,-0.32204217,-0.065273516,-0.6038032,0.4220639,0.33967912,-0.16256543
483168_z,Vitis_riparia,6,-0.6239571,-0.62478375,0.7626561,-0.53299063,-1.4741795,-1.1944085,-0.31020886,1.3747964,1.4296117,0.40187618,0.8455049,-0.22842427,-0.83423305,-0.3679623,-0.29827783,-0.4135564,1.145188,-0.18834297,-0.007843059
483177_z,Vitis_riparia,6,0.47484455,-0.3357388,0.8218583,-0.13925308,1.278442,2.0103397,-1.3610188,2.2778149,0.91338307,0.81870794,0.74176824,-0.21740997,0.82515496,-0.16179582,0.17451826,-0.40535387,2.2647686,1.1670169,-0.099115334
588711_z,Vitis_riparia,6,0.14799215,-0.06335155,0.58663625,0.9278487,-1.8915544,0.76645815,2.065303,0.48376322,0.70615596,1.9723779,1.8188176,-0.21668822,-0.9139382,1.5092764,0.44849938,-0.555316,0.030786745,-0.056324363,0.018298695
588718_z,Vitis_riparia,6,0.6110959,-0.19151486,1.176664,1.7131549,-2.0843203,1.1753063,-1.6111366,2.1031663,2.8551135,1.8240843,1.6257211,-0.20059831,-0.8146773,1.2024549,0.09803997,-0.8598388,1.4213171,0.52097535,0.104500234
594344_z,Vitis_riparia,6,-0.3776222,-0.5830289,1.9521738,0.6423263,-1.281129,-0.014522562,-1.2152274,2.3418455,3.2189343,0.69080293,0.37797272,-0.30387875,-0.6963356,-0.02316959,-0.4966108,-0.51820815,2.0308292,0.11229775,0.17784992
588653_z,Vitis_riparia,6,-0.96414834,-0.4865282,-0.13086694,0.9395236,-1.5454487,-0.06323213,-1.5740116,1.0599365,1.8837458,0.9187138,0.25667873,-0.37170613,-0.84185964,0.02472562,0.86393183,-0.9554003,0.77335054,0.85569674,-0.24027775
588586_z,Vitis_riparia,6,-0.093951374,-0.42015758,0.18000987,0.40920886,1.041851,0.83120906,-1.3710835,1.7378453,-0.20638537,0.3164768,-0.12505247,-0.20264108,-0.63723785,-0.52833074,-0.28003573,-0.6775261,1.2143949,0.26449984,-0.24903192
495622_z,Vitis_riparia,6,0.3418635,-0.44442198,0.9582649,0.15899937,-0.9761091,0.35761017,-1.2591786,0.896737,1.772907,1.2730094,1.1265723,0.039578095,-0.84565026,0.566019,0.54376996,-0.3816063,0.52397513,0.09191388,0.21289906
588710_z,Vitis_riparia,6,-0.048052173,-0.7238245,1.0267336,0.692781,1.0024954,1.0407451,-1.7876409,1.3852078,2.9552693,1.3011894,0.740703,-0.25411996,-0.7599283,0.6036195,0.51223105,-0.75371414,1.1825733,-0.22859627,-0.11014868
588275_z,Vitis_riparia,6,0.12009424,1.9802696,1.5324123,0.26577765,-0.7257636,2.259752,-1.3971187,2.0744674,0.583083,0.73290247,0.1178444,-0.41354588,-0.9315498,0.9821873,-0.21950264,-0.7946907,2.3064053,0.6154444,-0.13107435
588510_z,Vitis_riparia,6,-0.024544282,-0.61100847,1.4943187,-0.1805171,-1.0974897,0.12385398,-1.658039,1.8231858,2.361341,0.7079632,0.33954364,-0.28414652,-0.9626094,0.7876149,0.023378551,-0.98253775,1.4377576,-0.37948868,-0.18637493
483166_z,Vitis_riparia,6,-1.0327307,0.19520555,0.13282436,3.0018728,-0.90954095,0.24779573,-1.4724593,1.100569,0.48135057,1.4389402,1.8325859,17.386492,-0.78782016,3.3976114,0.16714698,-0.71942675,1.24468,-0.23211512,0.48573783
588369_z,Vitis_riparia,6,0.85755974,0.36080948,0.86631113,1.1551077,-0.16208394,0.9484956,-1.7248861,2.7300515,0.32099974,1.7680396,1.3484619,-0.1415762,-1.0916444,1.1166084,0.87013996,-0.8780367,2.2625093,0.20965248,-0.27330083
588269_z,Vitis_riparia,6,0.08073569,-0.032314263,-0.49600434,0.7304628,0.31082293,-0.32959247,-1.3966383,0.8719152,0.99015474,0.9162753,0.6078617,-0.1885836,-1.0687946,0.14463878,0.056147076,-0.7869885,0.8770773,0.019162193,-0.14888771
313922_z,Vitis_riparia,6,-0.7323729,-0.7539837,-0.64211935,-0.6231912,-2.2305667,-1.6676271,-0.49536243,-0.07770227,-0.73697853,-0.6031541,-0.9270682,-0.48880106,-1.2496703,-0.88780576,-0.5902859,-0.7811509,0.14017202,0.047672175,-0.38410372
588258_z,Vitis_riparia,6,0.19613908,-0.4908601,0.10288698,0.5280251,-0.4585287,-0.32080555,-0.015288729,1.0063009,-0.1431454,0.9653378,0.23001565,-0.3250495,-0.9911004,0.32134,-0.25346556,-0.7965213,0.7537286,-0.17718138,-0.18537958
483176_z,Vitis_riparia,6,-0.57473916,-0.6120923,1.0693938,0.14998585,0.4646203,0.15418978,-1.0232198,1.0638475,-0.22270653,0.09775605,-0.18264888,-0.35641167,-0.7319425,0.008278526,-0.30806392,-0.88244087,1.0469841,-0.30491644,-0.12761363
483173_z,Vitis_riparia,6,-0.66120046,-0.07580115,1.5974727,0.7312385,-1.4375855,-0.2376939,-0.7568082,0.928163,0.8479657,1.3644964,1.4556454,-0.17306015,-0.93694997,1.165262,-0.30823863,-0.6225912,2.027513,-0.21196674,-0.16228272
588167_z,Vitis_riparia,6,0.4176375,-0.060901828,0.7427247,2.983863,-1.6881329,-0.5895789,-1.2893279,0.88760877,0.3019209,0.48399588,0.39327112,-0.22125214,-1.0836053,0.071536586,1.4895614,-0.8208175,0.41996574,-0.61745316,-0.41749027
483170_z,Vitis_riparia,6,0.13203236,-0.66838795,-0.30866897,-0.34230134,-1.5729547,-0.24087971,-0.66202205,1.3921119,0.3429446,0.038827386,-0.15890531,-0.37792203,-0.771703,-0.061787914,-0.23208147,-0.94283867,0.8597277,0.11792101,-0.18195914
483175_z,Vitis_riparia,6,-0.027520763,-0.3098419,2.79988,0.6227159,-0.18484214,0.5464929,-0.7046144,1.8887769,5.1342607,1.3336551,1.5109059,-0.13671568,-0.47403315,0.7516645,2.7350984,-0.8014658,1.4475709,0.36671963,0.16729741
588565_z,Vitis_riparia,6,0.47434905,-0.2688554,0.70849705,0.25870588,-0.9425719,-0.357788,-1.2480519,0.4667533,0.83014935,0.34293017,-0.18600212,-0.4288673,-1.070857,0.1287887,-0.31646812,-0.80972844,0.42691693,-0.27101555,-0.27165088
483172_z,Vitis_riparia,6,0.18497294,-0.6384424,-0.17614923,0.96366656,-1.8631735,-0.39071152,-1.2602708,1.5251942,0.24721193,0.94614,0.55409044,-0.36735407,-1.0795625,0.38291427,-0.21228328,-0.6954476,1.0675498,0.002582804,-0.24160971
588054_z,Vitis_riparia,6,1.2146243,2.5354652,-0.5379514,1.565613,-1.4638132,-0.53086597,-0.26147085,-0.24411793,0.2571828,1.0494038,0.91228485,-0.21423742,-1.1005652,-0.077184685,0.13725482,-0.6394851,-0.37529403,-0.40580532,-0.20381446
588455_z,Vitis_riparia,6,0.5039507,-0.34370154,0.18988775,1.199492,-1.7345855,0.13993627,3.3086905,0.23191322,-0.13751474,1.1038167,0.8337025,0.08030331,-0.9282786,0.09750205,0.130429,-0.12561941,-0.18170519,-0.35719067,0.11967953
588568_z,Vitis_riparia,6,-0.20184131,-0.5935272,-0.26155484,-0.3154846,-0.58473694,-0.67798007,-0.90510684,0.09179796,0.7389978,-0.10964482,-0.32325217,-0.47420678,-0.96004987,0.060527835,-0.1584134,-0.58881766,-0.001831154,-0.32719705,-0.36540854
588457_z,Vitis_riparia,6,0.10177701,1.626876,0.16705424,0.8531706,-1.2011029,1.1974221,1.7917302,1.713468,0.18290518,2.145999,2.0699186,-0.25452662,-1.1293811,0.8752107,0.50716585,-0.5963482,1.5031561,-0.14746693,-0.14383024
483167_z,Vitis_riparia,6,0.6417186,-0.5674834,0.44685504,-0.066759974,-1.9553145,0.7770722,-0.30585822,0.8078536,0.57807356,1.0547631,0.75007606,-0.2874246,-1.1584997,0.14760715,-0.38662514,-0.579626,0.8776146,0.2116509,-0.20652772
483182_z,Vitis_riparia,6,1.9354913,-0.49348792,0.67116207,0.26261866,-1.8930957,-0.7887876,-0.3911168,0.8612381,0.13655467,0.711818,1.1040393,-0.31459555,-1.1829646,0.4348268,0.03253257,-0.4504203,1.290124,-0.13831492,-0.042709377
483178_z,Vitis_riparia,6,-0.2099038,-0.07803911,-0.3094263,0.44913638,-2.157792,-0.78981996,1.248604,-0.19741751,-0.7533187,0.85976297,1.1100309,-0.35275447,-1.1905695,-0.33313063,-0.023495909,-0.31065425,-0.14476034,-0.42560393,-0.3873976
483165_z,Vitis_riparia,6,0.16117297,-0.4234712,1.4500535,0.4599335,-1.2234876,-0.4607031,-1.9404262,1.0521456,-0.052008774,0.2001088,-0.19087106,-0.42396685,-0.912717,0.19285434,0.14542226,-0.9755802,0.72700536,-0.115855604,23.302177
588483_z,Vitis_riparia,6,0.4578711,-0.6139078,-0.3943815,0.74929786,-1.4609461,-0.022574652,-0.3930402,0.61698574,0.47977883,1.7494698,1.0513048,-0.26675698,-1.0301887,0.36299315,0.3754409,-0.7291908,0.4348763,-0.027778106,-0.32738972
